Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2017-01-24 15:07:01,furniture,Chair,2,2,2,CHAIR_01,Built-in,A3,1.4,2,2017-01-24,1,N/A,Briscoe,2021-12-24,Normal,0,2,1,Spring,False,7,14
2017-01-29 08:59:43,furniture,Coffee Table,101,1,2,78566170,Shelf,Small,18.0,2,2019-03-21,0,Cool,Supplier_1,1900-01-01,Basic,0,2,1,Winter,False,4,30
2021-01-19 06:24:37,food,Chicken Tikka Pizza,7,113,24,1910988,Shelf,38,0.95,2,2021-01-08,3,2,Supplier 1,1921-02-05,high,1,20,6,Winter,True,7,12
2021-03-24 17:37:13,electronics,headphones,451,170,6,2225756,Standard,Regular,0.254,1,2021-03-23,10,Cool,4,2021-12-29,Normal,0,4,4,Summer,False,3,78
2019-05-19 12:28:45,clothing,T-Shirt,351,19,44,19404039,Shelf,M,0.95,1,2019-05-17,4,No temperature requirement,brand2,1905-12-19,Medium,0,44,16,Spring,False,1,7
2017-04-09 15:32:41,electronics,"Toshiba Ultrabook TECRA R850-14K 14.0"" FHD IPS Touchscreen Laptop 4th Gen Intel Core i5-4210U 2.6GHz 8GB 500GB SATA",2,4,6,8034664,Shelf,14.0,1.5,3,2017-02-17,45,Normal,Techno Infonet,1912-12-31,Medium,0,5,2,Spring,False,0,84
2019-07-05 04:37:41,food,cookies,155,77,47,3208001630921,Wire,300g,0.3,3,2019-07-05,20,No,Supplier 4,2019-10-20,B,1,46,26,Summer,False,6,172
2017-08-23 11:51:07,furniture,Chair,1,13,1,22109549,Shelf,Large,10.2,2,2019-07-10,2,Not applicable,Supplier_1,2021-01-30,High,0,1,13,Winter,False,4,30
2021-09-09 20:14:03,toys,KAZAM Lightning 16-inch Kids Bike,23,18,1,61105949,Shelf,24,6.9,2,2021-09-09,100,cool,Supplier 2,2021-10-29,Normal,0,1,17,Fall,False,2,30
2013-08-30 01:51:59,toys,Baby Toy (Boy) - Doggie,20,2,3,405611,Plastic,12 Months,1.0,1,2013-08-29,1,0,Supplier1,2014-08-30,A-Normal,0,3,3,Summer,False,0,52
2023-01-16 08:10:46,electronics,Refrigerator,69,0,12,108001672,Cold store,243 Liters,55.4,1,2022-06-03,7,-18,SAMSUNG ELECTRONICS,1999-04-24,High,0,7,1,Spring,False,3,120
2021-07-25 18:29:58,food,Sweet Corn,6,12,2,34739,Pallet,22.5 Kg,3.2,4,2021-07-15,10,Frozen,Supplier 1,1907-07-25,1,0,2,0,Summer,False,6,15
2021-09-01 08:44:27,electronics,apple iphone 12,19,1,1,8062402079228,Covered storage,64 GB,0.182,1,2021-09-01,9,0.0,Smart Warehouse,2021-12-26,1,0,9,1,Fall,False,11,180
2019-05-15 14:18:17,furniture,sofa,2,4,1,990029092,Closed,200x140x88,64.8,3,2019-05-15,12,40,Trendy Furniture,2041-05-15,High,0,12,9,Spring,False,0,56
2022-09-15 11:29:15,clothing,Gloves,285,44,10,1603222,Open,Small,0.16,1,2022-09-14,1,15℃-22℃,Shivam Apparels,2023-12-01,High,0,10,1,Autumn,False,0,2
2020-04-14 14:37:22,toys,roller skate,1,18,1,5154584339112,Pallet rack,12,3.0,15,2020-04-12,18,-30ºC,Supplier4,1990-02-11,High,0,0,5,Summer,False,2,365
2019-05-01 00:10:21,food,Potatoes,16,33,6,11973,Wire Shelf,10,2.7,1,2019-04-01,10,Cold,Supplier1,1905-06-14,Red,0,6,2,summer,False,0,4
2019-07-01 15:29:09,food,Fortune cookies,1,3,1,10009219,Cold storage,Small,0.117,1,2019-06-01,2,Freezer,Imperialfoods,2022-05-16,low,0,1,126,Winter,False,10,180
2022-03-23 20:01:19,clothing,Casual Shirt,1,11,2,106,Wire Shelf (Pallets),S - Shirt,0.36,1,2022-03-23,3,Refrigerator,Supplier 1,2022-05-19,High,0,2,4,Summer,False,10,1
2017-11-11 16:46:14,electronics,Smart Watch,4,18,4,1586772,Shelf,42mm,0.166,2,2017-11-11,3,C,Supplier33,2025-05-11,2,0,42,2,Summer,False,1,1
2021-03-29 23:32:59,furniture,bed,180,3,1,72000231763,Wooden rack,Full,40.0,4,2021-03-28,1,30,Terracraft,2024-03-29,medium,0,1,9,Spring,False,52,10
2022-02-24 13:17:32,food,Cereal,313,1,2,6091553786075,Bin,16.5 oz,0.411,2,2017-02-06,13,Frozen,Sysco,1999-07-13,A,0,2,18,Summer,False,12,13
2019-08-20 10:14:01,clothing,Trousers,268,4,10,9550813,Shelf,26,1.0,1,2019-08-18,200,Cool,Supplier 4,2020-09-15,2,0,9,8,Spring,False,3,6
2020-03-20 14:35:18,electronics,Raspberry Pi 3 Model B,1,176,2,1840202,Shelf,0.0,0.07,1,2020-01-08,0,None,Raspberry Pi Trading,2029-12-31,high,0,2,1,Summer,True,1,10
2019-06-11 01:28:54,electronics,Cable,1,125,4,4668565,Bulk,10 m,0.215,2,2019-06-05,3,N/A,LG Electronics,2023-06-17,High,0,4,14,All-Year-Round,False,16,7
2021-08-16 17:37:09,electronics,Rotating base,314,12,1,70851,Pallet,54.2 x 42.2 x 31.5 cm,12.7,4,2021-08-15,10,Cool,Groovy Gadgets,1907-08-21,1,0,10,4,Spring,False,10,30
2022-05-05 20:07:58,electronics,Desktop,2,1,2,32983102,Shelf,Desk Top 6th Gen 10th Intel Core i3-6006U Processor 4GB RAM 1TB HDD 15.6-inch HD (1366x768) 1920x1080 16,4.48,3,2022-05-05,1,Moderate,BASICS,2022-12-08,Normal,0,2,5,Winters,False,0,30
2021-04-07 02:20:26,food,Egg,203,12,24,1117202,Metal Wire Shelving,24 Pieces,2.2,2,2021-04-01,1,Cool,OSIM,2021-04-21,0,0,24,0,Spring,False,4,6
2018-05-21 11:39:57,electronics,Cordless Phone,6,1,31,40261,Shelf,14.4 x 15.4 x 19.7 cm,0.89,1,2018-04-21,2,Normal,Sysco,1912-01-01,A-Normal,0,29,2,Summer,False,5,30
2020-08-30 14:25:48,electronics,Motorola Moto G7 Play,20,23,2,8941380740665,Shelf,64 GB,148.0,8,2020-08-29,1,40,Motorola,1999-12-31,1,0,1,15,Summer,False,2,0
2019-03-15 15:51:46,electronics,Charger,127,20,5,983566-1,Rack,100-240W,0.42,4,2019-02-01,2,No temperature requirement,DXP Ltd.,2021-09-16,Normal,0,5,11,Spring,False,1,4
2018-05-25 21:17:50,clothing,T-Shirt,1,66,3,3006665,Shelf,L,0.4,4,2018-05-25,1,No requirements,Supplier 1,1901-01-01,High,0,3,10,Summer,False,53,1
2013-04-17 05:05:21,clothing,Shirt,301,2,1,8342,Wire Shelf,M,0.6,1,2013-04-17,12,Cool,Shadies Clothing,1985-01-12,Normal,0,10,1,Summer,False,2,45
2021-12-20 16:02:20,furniture,Coffee Table,4,16,1,2642,Wooden Shelf,120x70x40cm,12.0,3,2021-12-07,1,20,Supplier4,2022-12-31,Normal,0,1,0,Winter,False,0,2
2021-07-20 20:50:13,electronics,PS4 Controller,188,21,1,9206524,Double-layer shelves,Medium,0.481,1,2021-07-18,4,10-22,Amazon,2018-12-15,3,0,1,1,Spring,False,116,14
2019-02-14 12:09:17,electronics,Toy,203,7,1,13609,Single,Small,0.65,3,2022-06-13,3,None,Standard Supplies,1990-01-01,medium,0,1,3,Summer,False,36,30
2022-08-03 21:48:02,food,Mayonnaise,38,2,8,742841,Pallet,1.5 L,1.24,2,2022-08-01,2,Refrigerated,Supplier 1,2022-08-15,3,1,7,1,Summer,False,14,7
2018-06-06 08:26:52,food,jam,1,1,2,496956,Wire Shelving,280g,0.28,2,2019-11-28,1,No,Supplier3,2019-11-30,A-Normal,0,2,77,Fall,False,186,60
2022-09-04 15:44:33,electronics,Apple iPad 10.2 (2021) 64 GB WiFi Tablet,13,10,1,692013700383,shelf,32 GB,0.68,3,2022-08-28,10,-40C to 60C,Apple,2022-12-31,normal,0,1,4,fall,False,1,30
2019-01-20 15:27:23,food,Almonds,27,5,10,14494,Shelf,500g,0.075,1,2019-01-18,10,2,supplier-2,2019-12-31,high,0,10,1,Summer,False,0,36
2016-11-17 08:25:45,clothing,Casual T-shirt,4,1,2,31710880,Bin,XL,0.41,7,2016-08-20,2,Cool,Just_Jeans,2020-09-08,High,0,2,72,Fall,False,2,7
2020-04-14 19:28:03,furniture,recliner,336,10,1,4358383,Shelving,Large,22.87,1,2020-04-14,5,No,supplier-5,1990-01-01,High,0,1,138,Summer,False,33,13
2020-09-15 20:56:44,food,Mango,4,2,1,39667,Perishable,1.5kg,1.5,5,2020-08-26,100,2,Supply Store,2020-12-16,1,0,1,4,Summer,False,1,10
2021-04-05 20:25:01,clothing,Gloves,159,6,24,64716075,Shelf,Medium,0.49,1,2021-03-23,10,25,Klein,1901-01-01,A-Normal,0,16,4,summer,False,3,28
2022-07-21 22:45:23,food,Milk,1,13,2,320,refrigerator,1,0.99,3,2022-07-21,20,4,Oasis,2023-08-09,1,0,2,1,Summer,True,12,30
2021-01-05 13:59:11,electronics,Speaker,10,8,3,473294452,Normal,50 Watts,2.9,1,2021-01-05,1,Moderate,brand_1,2025-01-05,High,0,3,15,Spring,False,0,30
2020-01-15 11:14:43,food,Vegetable Oil,36,137,12,23143,Pallet,2L,1.7,1,2020-01-15,10,Chilled,Supplier_2,1910-10-31,Normal,0,12,4,Summer,False,16,30
2020-07-14 06:53:17,clothing,Cowboy boots,10,12,4,208678046,Static shelf,46,1.5,2,2019-02-17,3,Ground,Supplier 1,1902-07-14,High,0,4,10,Summer,False,14,18
2019-09-09 19:11:45,clothing,Men's T-Shirts,101,29,2,333117450,Bulk,M,0.35,1,2019-09-09,18,No temperature,Texel,1909-09-09,Medium,0,2,0,Winter,False,1,4
2018-11-01 22:40:06,clothing,Fleece Jacket,10,5,22,17610,Standard,L,0.155,60,2018-08-24,25,N/A,C&A,2019-07-31,0,0,22,69,Summer,False,25,120
2020-01-26 17:48:42,food,Eggs,7,16,2,11617501,Room,large,0.61,1,2020-01-26,1,6,PicknPack,2021-02-26,2,0,2,2,Spring,False,19,20
2020-04-23 16:54:34,electronics,Headphones,305,2,20,4934103,Shelf,Black,0.0205,1,2020-04-21,60,Cold,Geeky Stuff,1900-12-31,high,0,19,33,summer,False,8,60
2019-04-18 10:46:27,toys,Remote Control Plane,102,32,12,8241594,Shelf,150 cm,0.09,1,2022-08-07,10,No temperature requirement,Shengshi Electronic,1900-01-01,2,0,12,6,Spring,False,6,5
2021-01-20 07:49:56,furniture,Sofa,12,1,5,1060201233,Rack,3-seater,45.3,1,2021-01-17,10,No,KCC,2025-12-16,normal,0,5,26,spring,False,10,31
2014-12-01 09:47:00,furniture,Table,302,1,2,64485,Open,12x15,35.0,1,2014-10-08,2,No temperature requirement,Supplier 2,1900-01-01,High,0,2,1,Summer,False,5,30
2022-10-07 16:29:49,toys,Ball,2,7,1,23525,Rack,Normal,0.16,3,2022-07-21,10,No temperature requirement for storage,Wholesale store,2023-03-06,1,0,1,20,summer,False,2,20
2015-02-02 19:16:20,electronics,robot vacuum cleaner,305,11,1,2186781,storage_area,20.4 x 19.7 x 9.4 cm,1.9,1,2015-01-23,5,No temperature requirement,KENS,1900-01-01,1,0,1,67,Year-round,False,0,36
2019-01-17 20:48:32,furniture,Leather couch,2,3,1,2545662,Rack,L,79.5,1,2019-01-03,1,30,Axomart,1999-12-03,high,0,1,6,Spring,False,1,2
2018-07-10 23:49:49,electronics,LED TV 55\'' (54.6 cm) (2020) - 4K UHD Smart Android TV (4300R) (3840x2160 Pixels) - 50 W Sound Output - 20 Watt Bass Ref,30,17,2,251503997,Open Shelf,55 inch,17.5,1,2022-03-02,8,Cool,Asian Artifacts,1980-01-01,1,0,2,3,Summer,False,3,30
2019-08-28 12:30:57,electronics,Computer,294,132,0,58857,Cool,22 inch,4.2,4,2019-08-28,5,0,Amazon,2019-12-29,A-Normal,0,0,34,Summer,False,0,15
2014-08-11 18:57:29,clothing,White_Trimmed_T-Shirt,309,1,1,20180727057220041,Shelf,S,0.545,1,2014-09-03,7,Normal,Apollo,1912-12-25,1,0,1,19,Summer,False,38,12
2022-04-23 20:39:34,electronics,USB Type-C to HDMI (4K) Cable,104,194,6,8846174056229,Wire Shelf,9.8 ft,0.0756,1,2022-04-23,0,No temperature requirement,Oregon Scientific,1999-04-23,9,0,6,7,Spring,False,13,7
2022-07-09 17:10:21,electronics,Thermal Imaging Infrared Scope with 4x Magnification,6,18,3,15863302,Shelf,Medium,0.896,1,2022-04-06,1,No temperature requirement,SUPPLIER 3,2027-07-09,High,0,2,1,Autumn,False,0,21
2023-03-27 11:16:49,clothing,jeans,4,36,2,8925,Shelf,38,0.87,1,2022-09-20,2,150,Sri Lanka,2024-02-18,Normal,0,2,12,Spring,False,29,1
2022-11-02 15:18:35,clothing,Shirt,1,1,4,1119000577527,Rack,M,4.6,1,2022-07-14,3,35,Casual Male India,2027-05-14,normal,0,4,5,Winter,False,3,4
2022-08-05 19:15:46,clothing,Jeans,1,15,1,123-6547,Mechanical,32,0.95,1,2022-08-05,8,-20°C,ASOS,1922-12-15,1,0,1,5,Summer,False,10,30
2021-07-21 13:40:54,toys,Fisher-Price Little People Animated House,13,2,1,895304008441,Bin,Large,0.201,4,2021-07-20,1,Cool,Ninja Kitchen,2026-07-21,1,0,1,36,Summer,False,16,90
2021-01-19 14:40:26,furniture,Wooden Coffee Table,5,14,1,43,Rack,LxWxH: 105x60x40,23.62,2,2021-01-19,14,None,Blackmores,1901-01-30,A00,0,14,1,fall,False,2,30
2020-01-14 17:21:29,furniture,Black Recliner Chair,104,1,7,FUR-2085-104-1-1,box,Small,23.0,10,2020-01-14,2,"[4, 12]",Supplier1,2022-11-28,Average,0,5,5,Winter,False,5,60
2014-12-10 11:19:55,clothing,Shoes,51,76,2,UC001,Pallet,37,0.95,2,2014-11-25,2,No temperature requirement,Samsung,2021-02-11,high,0,2,6,Spring,False,12,2
2018-04-15 14:29:25,clothing,Short Sleeve T-Shirt,341,8,1,11297,Rack,XL,0.7,2,2018-04-14,1,cool,Marks and Spencer,1903-06-20,High,0,1,1,spring,False,3,10
2019-08-09 14:13:20,clothing,Sports Coat,2,15,9,1238943,Normal,L,1.0,1,2019-08-08,15,Cold,Supplier_0,1908-09-03,1,0,9,13,Fall,False,18,13
2013-07-22 15:54:41,food,Ham and Cheese Sandwich,15,2,1,140738600,Shelf,12 oz,0.2268,4,2013-07-22,0,Chilled,Supplier 2,2014-01-18,4,1,0,12,Spring,False,0,14
2021-09-19 09:36:15,electronics,Electric Kettle,20,318,1,26100,Open,2l,0.915,2,2021-09-12,29,None,Brand Factory,2025-09-19,No_Priority,0,9,25,Summer,False,10,6
2021-03-02 16:31:14,food,Chai,1,2,1,G000269391,Pallet,0.400 L,0.4,1,2021-03-02,1,40,Supplier 3,2021-07-02,1,0,1,34,Spring,False,13,1
2020-01-10 16:09:14,electronics,Sony DSC-HX200V/B 20.4 MP Digital Camera (Black),184,4,3,71073128,Floor Storage,Large,0.792,1,2020-01-10,2,no,KRDS,2020-01-28,High,0,3,7,Winter,False,3,18
2020-07-18 05:06:23,furniture,Bed,32,0,1,PID_829_16032,Floor,Queen,26.77,4,2020-07-18,1,Normal,Supplier_2,1900-01-01,Medium,0,4,5,Winter,False,1,8
2016-11-25 22:51:26,electronics,Wireless charging station,142,4,4,8821691,On the floor,12.5 x 16.5 x 3.5 inch,0.22,2,2016-11-25,1,30 to 40,Shoppers Stop,2019-09-15,1,0,4,1,Fall,False,56,28
2020-10-05 19:39:02,clothing,Jeans,2,20,10,15122_101_2_20,Pallet,S,0.72,3,2020-06-25,100,No temperature requirement,Marks & Spencer,1911-07-14,1,0,10,1,Fall,False,4,30
2014-09-14 17:34:34,clothing,button Down Shirt,1,3,3,11296725,shelf,M,1.3,1,2014-09-02,122,-20°C,Walmart,1909-12-18,normal,0,3,0,Summer,False,0,14
2020-08-08 09:09:00,electronics,battery,2,2,1,battery-16,Shelf,6V,2.1,1,2020-07-12,3,Cool,Patties Foods Limited,2022-04-14,1,0,0,7,Spring,False,2,14
2019-05-17 11:03:27,clothing,Bomber jacket,103,2,8,1210148839,Wire racks,XXL,0.78,1,2019-05-16,2,No temperature requirement,Supplier 1,1912-03-17,1,0,8,5,Spring,False,3,80
2023-01-25 22:46:55,electronics,Portable power bank,2,9,1,6661157000001,Shelf,10000,0.29,1,2023-01-25,3,cold,Tan-Tek,2025-01-25,3,0,1,17,summer,False,13,0
2020-05-12 17:43:54,furniture,Sofa Bed,115,7,8,10092963,Cupboards,Double,44.5,1,2020-03-25,5,> 10,Cosmos Furniture,2021-11-07,High,0,5,115,Spring,False,25,4
2019-12-21 15:35:06,clothing,Sweatshirt,1,3,1,7016913377719,Shelf,XL,0.68,3,2019-12-21,20,None,Giordano,2020-02-21,Normal,0,1,1,Spring,False,3,14
2022-04-25 22:10:49,electronics,Folding Table,5,8,2,427172,Shelf,24 Inches,5.1,1,2022-04-25,15,No,Regal,2022-09-25,A,0,2,2,Summer,False,10,12
2019-09-27 11:45:22,electronics,Huawei Y9 Prime 2019 64GB 4GB RAM Dual Sim Unlocked Factory Unlocked (Black),44,70,1,5040350010005,Standard,64GB,0.133,2,2019-09-27,20,10-30,Maple,1999-12-31,A-Normal,0,1,17,Summer,False,20,12
2016-08-24 13:45:31,electronics,Cooler,217,100,1,81266986,High-density,90 qt,8.0,7,2016-08-24,10,-10°C,Pinnacle,2021-08-24,1,0,1,13,Summer,False,0,1
2022-05-25 08:50:49,furniture,Table,7,1,4,98249243,Wooden Shelf,Medium,33.0,4,2022-05-25,5,Cooled,Supplier 1,2024-06-01,high,0,4,4,Summer,False,4,1
2021-03-01 16:40:17,clothing,T-shirt,49,6,10,12815,Cooling Rack,M,0.8,1,2021-02-27,4,10-15,Supplier-1,1992-03-28,4,0,10,11,Spring,False,5,28
2021-02-25 23:52:21,toys,Educational Toys,6,100,11,1520007,shelf,Large,5.31,4,2021-01-13,20,Moderate,6000003,2022-02-18,A-Normal,0,11,15,Spring,False,21,15
2017-07-15 15:10:17,furniture,Office Table,8,2,6,447,Wooden Shelf,Large,53.0,1,2017-07-03,7,Cool,BELTRADE,2020-07-15,A-Normal,0,6,22,Winter,False,62,12
2019-12-04 13:00:38,food,Black rice,0,3,12,84994,Bin,2.5kg,1.0,6,2019-12-04,0,Cool,Supplier 1,1901-01-01,A-Normal,0,12,4,Autumn,False,0,60
2020-04-30 20:51:34,electronics,Headphones,13,6,5,123456789012345,On the table,Large,0.632,4,2020-03-25,1,Cool,Supplier 1,2020-10-31,Normal,0,5,137,Summer,False,122,30
2022-07-29 12:40:39,electronics,Bose Soundbar 700,177,5,1,66201550,On shelf,Black,5.3,1,2022-07-29,60,23,Novozamok,2023-09-25,Average,0,1,18,Summer,False,3,90
2020-04-09 07:10:02,clothing,Saree,2,1,1,15458,Normal,Large,1.0,1,2020-03-27,30,No temperature requirement,Supermart,1912-12-24,Normal,0,1,1,Summer,False,4,1
2022-08-27 14:18:12,electronics,Television,14,37,2,44743,Outdoor storage,42 Inches,13.0,2,2022-11-28,2,No,Samsung,2032-12-31,High,0,1,18,Summer,False,1,12
2020-07-24 19:04:02,furniture,Sofa,309,71,5,15725477,open,XXL,25.0,16,2020-07-11,1,Cool,Supplier_1,2025-01-01,high,4,4,15,Summer,False,0,36
2013-06-06 14:46:38,clothing,Button Down Shirt,309,5,1,8710387574645,Shelf,L,0.797,1,2013-06-02,5,25,Supplier1,1900-01-01,1,0,5,3,Summer,False,0,60
2018-01-20 12:21:53,furniture,Office Chair,12,42,1,67740,Racks,Medium,5.5,1,2017-05-28,2,Cool,Supplier1,2020-05-15,Average,0,1,1,Summer,False,14,90
2018-05-13 19:35:35,food,frozen fruits,1,23,1,824297561,Regular,1.2kg,1.19,1,2018-05-09,3,-30℃,Supplier_2,2021-02-13,Average,0,9,2,Summer,False,0,120
2017-04-02 06:06:30,electronics,TV,4,1,1,87563078,Shelf,50 Inch,11.9,2,2017-03-01,1,No requirement,Garden City,2018-02-20,A-Normal,0,10,10,Summer,False,2,90
2018-12-13 13:37:56,clothing,Shirt,310,1,1,13638,Pallet,XL,0.56,2,2018-11-30,5,cold,Nina's Fashion,2022-06-29,Average,0,1,6,Summer,False,13,5
2021-08-20 22:12:09,furniture,Sofa,4,3,2,15840146,Rack,3 Seaters,88.0,1,2021-06-13,2,1,Supplier_0,2021-08-31,Medium,0,2,5,Others,False,14,20
2020-09-21 20:53:54,electronics,smart light,40,3,6,9203791937801,Open,120 mm,0.083,2,2020-09-14,1,30°C,Amazon.com Services LLC,2021-06-24,high,0,6,3,Fall,False,36,182
2021-02-20 11:40:45,electronics,Mosquito Repellant,6,12,1,2021020603060018,Wire Shelf,1200 ml,0.19,5,2021-02-18,1,Cool,Lotus,2022-08-14,Normal,0,1,23,Summer,False,7,33
2020-06-11 19:22:53,clothing,Shirt,1,26,10,123456789554,Shelf,L,1.1,2,2020-06-11,6,Cool,North Face,2021-05-15,High,0,10,3,Summer,False,2,16
2022-03-27 18:37:31,clothing,Shirt,3,11,3,2023013726,Wire Shelf,M,0.35,3,2022-01-22,3,Cooled,Pantaloons,1901-08-24,Normal,0,3,5,Summer,False,12,14
2018-03-24 20:05:46,clothing,Jeans,236,9,35,2140842,Wooden shelf,S,1.0,2,2018-03-24,4,2,Supplier1,2020-12-31,1,0,35,1,Spring,False,24,30
2022-05-16 08:56:27,clothing,Shirt,2,46,2,shirt-345,Rack,M,0.54,7,2022-04-21,1,Chilled,supplier-4,1905-12-09,High,0,2,22,Fall,False,37,1
2020-01-13 12:22:45,furniture,Bunk Bed,195,11,1,4080,On Floor,King,66.0,1,2020-11-29,1,No temperature requirement,Fourth Floor,1998-12-27,High,0,1,3,Summer,False,9,31
2021-09-20 04:27:04,food,Eggs,1,1,1,3909,Loose,Medium,0.8,1,2021-03-28,46,0,Supplier_2,2021-11-20,1,0,1,170,Autumn,False,122,84
2017-01-18 15:26:29,furniture,Dining table,21,14,1,7556057,Shelves,small,8.0,5,2018-07-06,20,Not required,Little Deals,2019-04-17,high,0,23,13,Summer,False,10,21
2015-03-21 06:22:06,food,chickpeas,12,17,17,17795,Carton,300g,0.062,0,2015-03-18,100,cold,supplier-8,1904-05-22,1,0,67,14,SUMMER,False,1,90
2014-09-29 14:41:39,food,Parlour Pride,2,5,1,2023000000000000002,Paper bag,350 g,0.35,1,2014-09-09,20,1,Supplier 2,2014-09-09,1,0,1,1,winter,False,1,46
2022-08-18 21:57:56,electronics,Airpods,205,11,9,7289330703433,Shelf,XS,0.03,1,2022-08-18,2,No temperature requirement,Apple,2032-08-18,normal,0,9,0,Summer,False,14,15
2022-03-15 23:23:49,food,Corn Flakes,21,29,1,1073683050,Bin,200 g,0.2,8,2022-03-15,1,normal,Richardson,2022-04-21,non-critical,0,0,7,Spring,False,5,2
2022-04-15 23:12:51,food,Green tea,1,4,129,649806,Open Shelving,280 g,0.28,1,2022-04-15,30,ambient,Aryavarta Agro Foods,2023-02-15,1,0,129,2,Summer,False,2,30
2022-07-13 22:23:43,food,Fresh Cucumber,41,0,13,2257,Refrigerator,400 g,0.4,11,2022-07-07,10,0-5,Supplier_3,1970-01-01,high,0,13,11,Summer,False,49,8
2021-07-18 12:49:24,furniture,Chair,2,2,1,92989,Warehouse_rack,3 seater,7.5,1,2021-07-14,5,Cool,supplier14,2021-10-12,2,0,1,82,Fall,False,11,30
2021-04-03 17:12:12,clothing,Jeans,53,18,3,130657,Refrigerator,S,0.35,3,2022-08-10,3,> 20,Supplier 1,2021-05-03,Average,0,3,14,Spring,False,2,60
2020-05-27 08:46:47,clothing,Jeans,187,2,1,12345,Rack,Medium,0.9,5,2020-05-27,7,20 °C,Supplier1,1999-01-10,3,0,1,1,Summer,False,11,12
2019-01-02 15:33:12,furniture,Sofa,3,1,2,2479,Wooden Shelf,XL,42.0,0,2019-01-01,10,Cool,Apex Supplier,1995-01-01,Normal,0,2,0,Summer,False,0,36
2023-04-06 12:35:07,food,pizza,80,14,31,671965,Cool,Regular,0.8,1,2023-04-05,3,5,VIVO,2023-04-07,A1,0,31,5,Seasonal,False,0,58
2021-10-18 20:00:00,clothing,Women Fleece Pullover Hoodie,10,27,1,11004517,open,M,0.766,1,2021-09-23,2,No Temperature Required,Supplier 5,1902-11-07,A-Normal,0,1,11,Winter,False,22,10
2019-08-11 15:06:46,furniture,office chair,19,117,1,1000000054,Shelf,XL,10.3,3,2019-08-10,3,None,Warehouse,2021-06-28,High,0,1,10,Fall,False,7,30
2022-07-23 22:27:31,clothing,short-sleeve t-shirt,332,293,7,2973786,Normal shelf,S/M,0.124,1,2022-07-22,200,No temperature requirement,Fourth Floor,2026-07-21,Regular,0,7,16,Summer,False,18,14
2021-02-07 22:13:47,clothing,Women's Shirts,125,93,13,916041153,Rack,Small,0.5,2,2021-01-07,10,No Temperature,C&A,1970-01-01,normal,0,13,10,Spring/Summer,False,2,2
2017-06-03 11:24:45,clothing,Jeans,216,0,8,1000006408,Standing,S,0.98,1,2017-06-03,2,Cool,Shoppers Stop,2017-08-03,Medium,0,8,5,Summer,False,1,30
2020-11-10 11:30:42,clothing,Skinny Jeans,22,11,89,1490130,Shelf,L,0.741,1,2020-10-27,40,15 °C,Supplier 2,2020-12-31,Normal,0,89,16,Spring / Summer,False,24,15
2019-12-02 21:34:36,food,Baked Beans,20,24,20,1813460745,Shelf,400g,0.45,10,2019-12-02,15,No,Supplier 9,1906-09-24,high,0,20,2,summer,False,110,25
2020-01-03 08:13:47,clothing,Shirt,81,134,2,F-10183,Shelf,M,0.5,0,2020-10-16,10,Cool,Greenlife,2023-10-01,normal,0,2,4,Summer,False,14,30
2019-06-12 21:34:00,furniture,Bedroom Chest,5,57,2,51844,Shelf,Full Size,50.0,1,2019-06-12,1,Cold,Supplier 1,1998-06-01,High,0,2,8,Year-round,False,33,9
2022-09-19 08:34:49,food,Milk,15,3,18,702557,Cold,1L,1.0,5,2021-06-22,24,4,Supermart,2022-10-31,High,0,18,1,Summer,False,15,60
2019-08-23 01:01:49,furniture,Chair,103,3,1,61973,Stacked,L,24.0,3,2019-08-23,2,No temperature,Thrift Expo,2022-04-27,a-med,0,1,1,All,False,1,1
2022-03-01 13:48:02,electronics,Bluetooth Headset,1,15,4,300002052,Racks,Regular,0.11,2,2022-02-20,2,-20 to 50,C24,2024-03-01,Average,0,3,6,spring,False,3,14
2022-09-27 21:27:52,clothing,White Shirt,112,6,1,8349108,Double-Deep,L,0.67,0,2022-09-27,10,25,Supplier1,2022-10-27,1,0,1,6,Spring,False,1,30
2021-01-17 09:27:50,clothing,Men's Casual Shirt,244,19,5,7019522,Pallet,M,0.5,1,2021-01-17,10,NEUTRAL,Supplier 1,1907-05-29,standard,0,5,13,Spring/Summer,False,1,12
2021-01-20 21:44:57,furniture,Garden Furniture,1,1,1,CN2104,Indoor,2 seater,14.3,3,2021-01-20,10,Normal,Michael,2021-12-01,normal,0,14,11,Spring,False,8,12
2020-01-19 18:17:48,furniture,Coffee Table,5,2,1,PET-03740,Warehouse,X Large,25.0,2,2020-01-17,350,Cool,Stokey,2021-01-18,21,0,1,11,Autumn,False,2,12
2019-03-03 08:25:41,furniture,Dining Table,2,1,1,1231007,flat,33-37 inches,43.32,3,2019-03-03,15,Temperature insensitive,Kerry's,2028-03-03,normal,0,1,42,Year-round,False,6,7
2021-09-01 11:17:33,clothing,Women Jeans,1,15,9,23478,Shelf,32,0.86,5,2021-09-01,12,4,Panda,2022-01-30,low,0,9,3,Spring,False,3,7
