Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Date,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2025-04-10 08:56:18,Electronics,Smartphone,Room-7,Row-I,8,c2fb7b65,Shelf,Medium,4.72,23,2025-04-08 15:25:49,12,None,Cherry Group,,High,2025-04-10 08:56:18,47,0,8,Spring,0,4,30
2025-04-07 22:39:33,Clothing,T-Shirt,Room-7,Row-C,18,2cc4287b,Pallet,Large,35.68,41,2025-04-12 08:22:51,13,None,Juarez Group,,Medium,2025-04-07 22:39:33,26,0,10,Spring,0,1,14
2025-04-02 02:52:24,Food,Rice,Room-8,Row-I,6,91a1bfbd,Pallet,Small,1.24,3,2025-04-10 03:52:23,13,Refrigerated,"Barnes, Chaney and Andrade",2025-04-27 02:52:24,Medium,2025-04-02 02:52:24,10,0,14,Spring,1,1,30
2025-03-14 13:04:36,Electronics,Tablet,Room-6,Row-D,20,23323ff9,Pallet,Small,1.09,33,2025-04-10 05:54:48,11,None,Williams LLC,,High,2025-03-14 13:04:36,18,11,7,Spring,1,3,7
2025-03-18 02:24:07,Electronics,Smartphone,Room-5,Row-H,1,a85d7ea5,Cold Storage,Medium,8.05,83,2025-04-10 06:46:22,8,None,"Fritz, Humphrey and Miller",,Medium,2025-03-18 02:24:07,24,0,4,Spring,0,1,30
2025-04-06 02:03:43,Clothing,T-Shirt,Room-4,Row-G,7,cc9bb1fd,Pallet,Medium,9.23,92,2025-04-08 10:46:52,10,None,Coleman-Lawrence,,Medium,2025-04-06 02:03:43,6,5,1,Spring,0,4,7
2025-04-08 13:46:06,Food,Apple,Room-9,Row-B,6,67949f96,Cold Storage,Medium,9.43,9,2025-04-10 20:02:54,10,Refrigerated,"Lamb, Jones and Holmes",2025-04-15 13:46:06,High,2025-04-08 13:46:06,30,0,10,Spring,1,1,14
2025-04-12 10:30:43,Furniture,Table,Room-5,Row-F,14,a3f398d8,Cold Storage,Small,1.68,33,2025-04-12 01:17:18,6,None,"George, Brandt and Christensen",,Medium,2025-04-12 10:30:43,16,0,4,Spring,0,0,14
2025-04-09 13:24:23,Electronics,Tablet,Room-7,Row-E,12,778a55f6,Shelf,Large,34.62,68,2025-04-08 02:09:52,11,None,Cline-Taylor,,Low,2025-04-09 13:24:23,29,0,7,Spring,1,4,7
2025-04-02 17:42:56,Clothing,Jeans,Room-2,Row-I,8,895c3585,Bin,Medium,3.76,61,2025-04-11 20:09:52,13,None,Wilson Ltd,,Medium,2025-04-02 17:42:56,8,7,4,Spring,0,1,14
2025-03-14 01:37:20,Electronics,Tablet,Room-2,Row-C,1,ec93741a,Cold Storage,Large,42.73,4,2025-04-07 18:50:58,13,None,Hernandez Ltd,,Low,2025-03-14 01:37:20,30,0,5,Spring,0,0,7
2025-03-25 08:51:59,Furniture,Cupboard,Room-3,Row-I,20,694f059d,Bin,Small,1.49,90,2025-04-10 15:43:35,13,None,Adams Inc,,Medium,2025-03-25 08:51:59,17,11,10,Spring,0,0,14
2025-04-12 07:25:42,Food,Bread,Room-6,Row-H,19,12addd2c,Shelf,Large,42.2,55,2025-04-09 23:00:50,5,Refrigerated,Ramirez-Wolfe,2025-04-19 07:25:42,Low,2025-04-12 07:25:42,15,4,8,Spring,1,1,7
2025-04-08 02:06:19,Toys,Lego,Room-7,Row-E,12,74484fcd,Pallet,Small,0.61,46,2025-04-10 14:10:05,11,None,Giles LLC,,Medium,2025-04-08 02:06:19,38,0,8,Spring,1,4,14
2025-04-02 03:05:57,Toys,Blocks,Room-6,Row-H,3,81bcf86e,Pallet,Large,43.43,70,2025-04-11 21:06:06,6,None,Garcia Group,,Medium,2025-04-02 03:05:57,43,0,14,Spring,0,2,30
2025-03-31 16:46:32,Food,Milk,Room-7,Row-D,15,e39dcd3e,Shelf,Medium,9.24,78,2025-04-10 12:53:56,7,Refrigerated,"Jarvis, Thompson and Pruitt",2025-04-13 16:46:32,Low,2025-03-31 16:46:32,24,0,6,Spring,1,2,7
2025-03-18 12:05:53,Toys,Car,Room-2,Row-G,1,00aad319,Bin,Medium,8.81,65,2025-04-07 16:33:14,8,None,Harmon-Porter,,Medium,2025-03-18 12:05:53,12,0,11,Spring,1,0,30
2025-04-04 01:48:43,Furniture,Chair,Room-10,Row-C,8,9cefcbf8,Shelf,Small,0.5,80,2025-04-10 05:14:38,7,None,Keller-Dudley,,Medium,2025-04-04 01:48:43,29,0,8,Spring,1,3,7
2025-04-02 13:18:06,Food,Apple,Room-10,Row-F,20,565624ee,Pallet,Small,1.87,16,2025-04-11 09:12:08,14,Refrigerated,Jones PLC,2025-04-25 13:18:06,Medium,2025-04-02 13:18:06,16,12,1,Spring,0,4,14
2025-03-22 02:55:36,Clothing,Dress,Room-1,Row-E,20,6810b23b,Cold Storage,Small,0.78,64,2025-04-07 21:47:18,13,None,Nguyen LLC,,Medium,2025-03-22 02:55:36,26,0,4,Spring,0,0,14
2025-03-18 19:12:35,Clothing,Dress,Room-1,Row-B,20,8703d4d6,Pallet,Medium,3.86,28,2025-04-09 10:41:57,15,None,English-Ray,,Medium,2025-03-18 19:12:35,9,11,7,Spring,1,3,7
2025-03-15 13:37:17,Furniture,Sofa,Room-9,Row-E,15,cd3ea2f5,Cold Storage,Large,42.42,56,2025-04-09 08:58:05,15,None,Johnson-Henderson,,Medium,2025-03-15 13:37:17,45,0,9,Spring,1,2,14
2025-03-30 22:06:02,Toys,Car,Room-5,Row-B,19,f94d8b1a,Shelf,Medium,2.78,89,2025-04-11 20:01:10,14,None,Ayala Ltd,,Medium,2025-03-30 22:06:02,28,1,4,Spring,1,1,30
2025-03-28 11:50:29,Electronics,Speaker,Room-5,Row-A,18,5f117a93,Shelf,Medium,5.62,95,2025-04-10 03:00:17,7,None,Liu-Jones,,Medium,2025-03-28 11:50:29,36,0,14,Spring,0,0,30
2025-03-24 09:19:57,Electronics,TV,Room-4,Row-D,17,fb5db659,Bin,Small,0.46,60,2025-04-10 13:50:51,5,None,Howell PLC,,High,2025-03-24 09:19:57,15,0,10,Spring,0,3,30
2025-04-01 03:17:18,Clothing,Jeans,Room-7,Row-C,9,397ec210,Shelf,Medium,4.89,43,2025-04-09 18:01:02,14,None,Rogers-Hall,,Medium,2025-04-01 03:17:18,18,0,14,Spring,0,2,30
2025-03-14 20:54:29,Food,Rice,Room-7,Row-H,12,851b9d11,Shelf,Medium,7.67,81,2025-04-12 02:04:14,10,Refrigerated,"Dixon, Carroll and Sharp",2025-04-11 20:54:29,Medium,2025-03-14 20:54:29,38,0,10,Spring,1,3,7
2025-03-13 14:59:26,Toys,Puzzle,Room-5,Row-F,15,6a0de843,Bin,Small,1.0,96,2025-04-08 20:48:02,14,None,Cabrera Inc,,Medium,2025-03-13 14:59:26,46,0,5,Spring,0,1,14
2025-03-26 13:59:01,Toys,Lego,Room-7,Row-C,10,33cde0dd,Cold Storage,Small,1.99,59,2025-04-10 16:15:17,6,None,Romero-Berry,,Medium,2025-03-26 13:59:01,28,0,3,Spring,0,0,14
2025-04-11 12:31:17,Furniture,Sofa,Room-7,Row-J,9,874c3fa4,Bin,Medium,2.65,94,2025-04-08 14:33:01,9,None,Smith-Sanders,,Medium,2025-04-11 12:31:17,19,0,9,Spring,0,0,14
2025-03-16 06:15:58,Toys,Puzzle,Room-6,Row-A,4,b0bf4ece,Cold Storage,Small,1.54,11,2025-04-11 10:02:09,8,None,Davis-Pennington,,Medium,2025-03-16 06:15:58,5,9,2,Spring,1,2,7
2025-03-18 11:29:30,Food,Apple,Room-8,Row-B,11,1bb3fa65,Cold Storage,Small,0.32,63,2025-04-10 12:46:03,10,Refrigerated,Murillo Ltd,2025-04-02 11:29:30,Medium,2025-03-18 11:29:30,3,10,10,Spring,1,1,30
2025-03-20 03:53:04,Furniture,Cupboard,Room-9,Row-F,2,d08ccfdb,Pallet,Large,17.62,82,2025-04-09 01:29:13,10,None,"Miller, Clark and Davis",,Medium,2025-03-20 03:53:04,47,0,11,Spring,0,3,14
2025-03-20 20:47:26,Electronics,Smartphone,Room-2,Row-F,19,26530916,Shelf,Medium,8.58,14,2025-04-11 04:22:37,11,None,Farrell and Sons,,High,2025-03-20 20:47:26,18,7,2,Spring,1,3,7
2025-04-12 11:54:54,Furniture,Table,Room-8,Row-J,2,f4ca5395,Pallet,Small,1.16,46,2025-04-08 23:02:11,7,None,Gutierrez-Peterson,,Medium,2025-04-12 11:54:54,17,0,14,Spring,1,2,30
2025-03-14 12:16:25,Toys,Puzzle,Room-6,Row-G,8,390a4918,Bin,Medium,3.2,6,2025-04-12 05:01:19,10,None,Sherman-Johnson,,Medium,2025-03-14 12:16:25,8,4,13,Spring,0,3,7
2025-04-01 21:54:45,Toys,Blocks,Room-6,Row-G,7,8e629aa9,Shelf,Large,32.67,50,2025-04-11 10:58:49,9,None,Cochran LLC,,Medium,2025-04-01 21:54:45,8,0,13,Spring,1,4,30
2025-03-18 01:15:09,Food,Bread,Room-7,Row-D,16,2fd47d22,Bin,Large,10.31,83,2025-04-10 00:52:36,10,Refrigerated,"Owens, Wilkins and Smith",2025-04-11 01:15:09,Low,2025-03-18 01:15:09,16,0,12,Spring,0,4,14
2025-03-30 22:40:48,Electronics,Laptop,Room-4,Row-B,14,f741be5c,Shelf,Medium,7.82,48,2025-04-08 23:32:53,15,None,Walker and Sons,,High,2025-03-30 22:40:48,17,7,2,Spring,1,1,14
2025-03-25 14:40:10,Furniture,Sofa,Room-6,Row-B,12,d2f15599,Cold Storage,Small,1.92,62,2025-04-07 17:00:36,9,None,"Kim, Santiago and Parks",,Medium,2025-03-25 14:40:10,46,0,12,Spring,1,1,30
2025-03-23 00:33:04,Furniture,Chair,Room-5,Row-C,7,b86f7b38,Bin,Small,1.02,85,2025-04-11 09:48:04,12,None,Rodgers-Wagner,,Medium,2025-03-23 00:33:04,28,0,9,Spring,0,3,14
2025-03-15 13:03:46,Furniture,Chair,Room-9,Row-A,1,1393d203,Cold Storage,Medium,5.11,3,2025-04-08 18:19:28,11,None,Morrison-Moore,,Medium,2025-03-15 13:03:46,32,0,9,Spring,1,3,7
2025-03-29 01:44:59,Furniture,Cupboard,Room-8,Row-J,8,943ee7ef,Shelf,Medium,4.16,88,2025-04-08 21:49:25,7,None,Kelly Group,,Medium,2025-03-29 01:44:59,9,1,9,Spring,0,2,14
2025-03-14 03:30:17,Toys,Doll,Room-5,Row-G,4,b30c3f62,Shelf,Medium,9.18,72,2025-04-11 09:53:37,13,None,Jones Inc,,Medium,2025-03-14 03:30:17,26,0,8,Spring,0,1,14
2025-03-17 18:11:17,Clothing,Jacket,Room-7,Row-F,19,069a5a1b,Bin,Medium,2.7,18,2025-04-09 11:36:06,7,None,Fritz Ltd,,Medium,2025-03-17 18:11:17,14,14,8,Spring,0,1,7
2025-04-03 20:11:35,Furniture,Chair,Room-6,Row-J,13,16565526,Shelf,Large,47.49,41,2025-04-11 18:19:12,8,None,Brooks Ltd,,Medium,2025-04-03 20:11:35,28,0,14,Spring,1,2,14
2025-04-09 05:39:32,Furniture,Chair,Room-4,Row-H,5,b682bea0,Bin,Small,0.96,81,2025-04-12 03:31:35,12,None,"Pearson, Patterson and Walker",,Medium,2025-04-09 05:39:32,21,0,11,Spring,1,2,30
2025-03-29 18:34:17,Food,Bread,Room-2,Row-E,13,b3abe2dd,Shelf,Small,0.77,31,2025-04-10 09:25:38,5,Refrigerated,Davis Group,2025-04-22 18:34:17,Medium,2025-03-29 18:34:17,13,1,8,Spring,1,3,30
2025-03-23 16:01:05,Food,Milk,Room-4,Row-A,3,4d757d35,Pallet,Large,41.86,97,2025-04-10 14:54:37,9,Refrigerated,"Stanley, Davis and Banks",2025-04-11 16:01:05,Low,2025-03-23 16:01:05,10,0,10,Spring,1,4,14
2025-04-02 23:28:40,Food,Eggs,Room-8,Row-D,5,8ad03427,Cold Storage,Small,0.82,69,2025-04-08 21:56:50,13,Refrigerated,Meyer-Miller,2025-04-21 23:28:40,High,2025-04-02 23:28:40,15,0,8,Spring,1,4,30
2025-04-09 00:12:22,Furniture,Cupboard,Room-9,Row-A,17,79e19ead,Bin,Small,0.8,17,2025-04-11 00:56:07,13,None,Mayo-Washington,,Medium,2025-04-09 00:12:22,18,2,8,Spring,1,1,7
2025-03-21 05:22:15,Furniture,Chair,Room-3,Row-B,9,8ab719f2,Cold Storage,Medium,7.18,99,2025-04-10 14:30:50,8,None,Williams Ltd,,Medium,2025-03-21 05:22:15,4,13,1,Spring,0,0,14
2025-04-02 11:15:35,Furniture,Bed,Room-2,Row-I,19,e22c0fcc,Pallet,Small,1.78,10,2025-04-09 07:36:52,11,None,Brooks-James,,Medium,2025-04-02 11:15:35,9,18,12,Spring,0,1,14
2025-04-08 19:36:52,Clothing,Jeans,Room-9,Row-E,16,5b6fce60,Pallet,Small,0.5,52,2025-04-10 20:22:35,7,None,Peterson-Bond,,Medium,2025-04-08 19:36:52,33,0,8,Spring,0,0,7
2025-03-22 21:04:14,Electronics,Smartphone,Room-9,Row-B,3,dfd14e33,Shelf,Small,1.18,88,2025-04-08 20:23:36,8,None,"Nguyen, Ellis and Ali",,High,2025-03-22 21:04:14,18,0,11,Spring,0,4,7
2025-03-20 16:50:09,Clothing,Dress,Room-2,Row-J,18,cb306574,Shelf,Large,15.76,48,2025-04-09 06:49:32,15,None,"Fuller, Le and Harrison",,Medium,2025-03-20 16:50:09,5,13,12,Spring,1,2,7
2025-04-03 10:36:21,Clothing,Jeans,Room-4,Row-D,15,6633178f,Bin,Small,1.41,63,2025-04-08 11:00:50,6,None,"Boyd, Neal and Rosales",,Medium,2025-04-03 10:36:21,10,10,4,Spring,1,3,14
2025-03-22 14:30:54,Toys,Puzzle,Room-10,Row-D,15,e0e37c5f,Cold Storage,Large,38.4,86,2025-04-10 09:25:38,15,None,"Gardner, Gibson and Wagner",,Medium,2025-03-22 14:30:54,41,0,4,Spring,0,3,14
2025-04-04 02:51:21,Clothing,Shirt,Room-9,Row-G,7,61785106,Pallet,Medium,2.96,60,2025-04-11 06:20:57,12,None,"Reese, Wilcox and Kennedy",,Medium,2025-04-04 02:51:21,19,0,14,Spring,0,0,7
2025-04-07 01:55:23,Furniture,Table,Room-6,Row-H,18,136d4504,Shelf,Large,31.08,68,2025-04-10 06:38:23,13,None,Burgess PLC,,Medium,2025-04-07 01:55:23,23,0,3,Spring,1,0,14
2025-03-29 02:59:16,Food,Apple,Room-5,Row-D,11,ad209027,Bin,Small,0.41,27,2025-04-09 02:28:12,6,Refrigerated,Morales PLC,2025-04-03 02:59:16,High,2025-03-29 02:59:16,9,6,5,Spring,1,4,7
2025-03-27 15:25:20,Clothing,Jacket,Room-4,Row-C,16,0c9fb05e,Bin,Large,48.32,69,2025-04-12 02:20:16,14,None,"Hines, Young and Moore",,Medium,2025-03-27 15:25:20,48,0,4,Spring,1,1,7
2025-03-31 14:31:54,Furniture,Sofa,Room-8,Row-A,5,501c3046,Shelf,Medium,9.39,78,2025-04-08 05:13:24,5,None,Meyer and Sons,,Medium,2025-03-31 14:31:54,25,0,2,Spring,1,3,30
2025-03-28 18:39:06,Furniture,Sofa,Room-2,Row-C,18,969b1171,Cold Storage,Large,33.3,3,2025-04-09 16:37:01,6,None,"Walker, Gomez and Young",,Medium,2025-03-28 18:39:06,46,0,8,Spring,1,1,30
2025-04-03 21:38:03,Furniture,Chair,Room-4,Row-I,6,00ae3b4b,Bin,Medium,8.45,25,2025-04-11 02:24:23,5,None,"Beck, Weeks and Mccoy",,Medium,2025-04-03 21:38:03,16,0,7,Spring,1,2,30
2025-03-16 16:49:39,Clothing,Jacket,Room-2,Row-C,17,50dc2512,Bin,Large,21.4,52,2025-04-11 16:22:28,12,None,Stark-Gates,,Medium,2025-03-16 16:49:39,3,23,2,Spring,1,1,30
2025-03-15 10:36:41,Clothing,Shirt,Room-6,Row-G,10,cc8a94cf,Pallet,Large,14.98,15,2025-04-07 22:47:44,15,None,Gonzalez PLC,,Medium,2025-03-15 10:36:41,40,0,2,Spring,0,0,30
2025-03-23 08:13:36,Food,Bread,Room-8,Row-F,13,41437349,Bin,Large,36.29,6,2025-04-10 14:01:11,15,Refrigerated,Tucker-Wood,2025-04-08 08:13:36,High,2025-03-23 08:13:36,10,4,1,Spring,1,2,30
2025-03-15 00:50:59,Furniture,Chair,Room-6,Row-A,4,924160c2,Cold Storage,Medium,2.04,42,2025-04-08 21:47:00,5,None,"Mcdaniel, Marsh and Forbes",,Medium,2025-03-15 00:50:59,44,0,1,Spring,0,3,14
2025-03-23 02:31:29,Furniture,Bed,Room-6,Row-I,5,ab213675,Shelf,Large,30.49,41,2025-04-09 17:51:40,6,None,Cook PLC,,Medium,2025-03-23 02:31:29,39,0,13,Spring,0,0,14
2025-03-28 15:48:32,Clothing,Dress,Room-8,Row-F,1,1a8ea08a,Bin,Small,0.56,93,2025-04-09 15:04:42,11,None,Wall-Robertson,,Medium,2025-03-28 15:48:32,8,0,6,Spring,0,3,7
2025-03-15 14:30:01,Toys,Puzzle,Room-5,Row-E,7,cba15f7b,Shelf,Medium,3.47,2,2025-04-08 10:07:57,11,None,Carpenter-Hughes,,Medium,2025-03-15 14:30:01,17,0,4,Spring,0,2,14
2025-04-05 02:20:02,Electronics,Smartphone,Room-10,Row-C,9,7ec36cba,Bin,Medium,9.54,32,2025-04-11 01:36:37,5,None,Johnson-Robinson,,Medium,2025-04-05 02:20:02,37,0,13,Spring,0,2,30
2025-03-26 21:07:00,Food,Rice,Room-6,Row-I,10,06748e90,Bin,Large,38.14,18,2025-04-09 16:11:33,10,Refrigerated,Reese and Sons,2025-04-14 21:07:00,Low,2025-03-26 21:07:00,24,0,7,Spring,1,3,7
2025-04-09 11:35:44,Toys,Puzzle,Room-3,Row-E,16,28f94b5d,Cold Storage,Large,45.69,7,2025-04-10 04:09:14,15,None,Johnson Group,,Medium,2025-04-09 11:35:44,47,0,1,Spring,0,0,7
2025-03-25 11:35:51,Clothing,T-Shirt,Room-6,Row-E,1,8cde9b5b,Cold Storage,Small,1.7,65,2025-04-09 22:46:36,7,None,"Garcia, Hernandez and Ford",,Medium,2025-03-25 11:35:51,42,0,4,Spring,0,2,14
2025-03-13 14:03:41,Electronics,Laptop,Room-2,Row-I,1,24bb8721,Shelf,Small,1.55,48,2025-04-11 14:44:07,9,None,Mitchell Inc,,Low,2025-03-13 14:03:41,13,0,8,Spring,1,2,7
2025-04-02 11:45:32,Toys,Lego,Room-6,Row-H,13,973214bc,Bin,Large,27.77,15,2025-04-10 09:52:33,10,None,"Barker, Black and Johnson",,Medium,2025-04-02 11:45:32,28,0,14,Spring,0,3,14
2025-03-29 03:57:26,Toys,Car,Room-10,Row-B,19,1a5303e0,Pallet,Large,19.42,10,2025-04-09 06:46:45,11,None,"Branch, Martin and Lewis",,Medium,2025-03-29 03:57:26,44,0,13,Spring,1,0,30
2025-03-15 01:14:40,Furniture,Sofa,Room-3,Row-C,9,f50eb9c5,Pallet,Medium,2.67,37,2025-04-10 10:56:42,8,None,"Roberts, Lopez and Carter",,Medium,2025-03-15 01:14:40,33,0,9,Spring,0,1,30
2025-03-28 20:05:58,Toys,Puzzle,Room-9,Row-B,5,cf907102,Cold Storage,Small,1.0,38,2025-04-10 03:57:31,14,None,Stephenson PLC,,Medium,2025-03-28 20:05:58,22,0,1,Spring,1,1,14
2025-04-04 09:23:58,Furniture,Cupboard,Room-10,Row-J,3,0f828525,Cold Storage,Small,0.29,9,2025-04-09 08:33:39,11,None,King and Sons,,Medium,2025-04-04 09:23:58,31,0,14,Spring,0,3,7
2025-03-28 01:15:58,Food,Apple,Room-9,Row-D,6,356b674c,Bin,Medium,5.69,34,2025-04-07 18:23:57,14,Refrigerated,Jordan-Bradley,2025-04-02 01:15:58,Medium,2025-03-28 01:15:58,26,0,2,Spring,1,3,30
2025-04-05 08:14:38,Clothing,Jeans,Room-8,Row-I,4,1a99cf06,Shelf,Medium,5.1,60,2025-04-08 08:44:51,8,None,"Price, Mitchell and Ray",,Medium,2025-04-05 08:14:38,31,0,6,Spring,1,1,14
2025-03-14 23:32:17,Electronics,Speaker,Room-10,Row-A,17,60d12232,Pallet,Medium,9.32,82,2025-04-07 15:30:04,14,None,Bates-Horn,,High,2025-03-14 23:32:17,38,0,11,Spring,1,3,7
2025-03-30 16:00:18,Toys,Car,Room-3,Row-G,18,4742786f,Shelf,Medium,6.99,22,2025-04-10 04:03:32,6,None,"Warren, Cooper and Williams",,Medium,2025-03-30 16:00:18,1,21,6,Spring,0,1,14
2025-03-18 01:23:25,Electronics,Smartphone,Room-8,Row-G,12,f874dc3d,Cold Storage,Medium,7.59,6,2025-04-09 02:10:43,8,None,"Barry, Barr and Martinez",,Medium,2025-03-18 01:23:25,1,19,8,Spring,1,2,14
2025-03-21 20:28:16,Food,Rice,Room-4,Row-I,5,5b86fca7,Pallet,Small,1.04,35,2025-04-10 03:51:33,15,Refrigerated,Frey-Spencer,2025-04-19 20:28:16,Medium,2025-03-21 20:28:16,42,0,5,Spring,0,2,7
2025-03-23 18:28:38,Toys,Blocks,Room-8,Row-C,13,aac412b1,Pallet,Small,0.16,8,2025-04-08 22:01:50,9,None,Bruce PLC,,Medium,2025-03-23 18:28:38,33,0,9,Spring,1,1,14
2025-03-18 23:46:33,Toys,Doll,Room-9,Row-G,13,b916918a,Pallet,Medium,9.74,4,2025-04-09 22:00:43,10,None,Harris-Graham,,Medium,2025-03-18 23:46:33,17,0,1,Spring,0,0,30
2025-04-11 22:59:34,Food,Apple,Room-10,Row-C,7,c1a6d518,Shelf,Medium,8.64,57,2025-04-09 15:49:01,8,Refrigerated,"Lee, King and Ruiz",2025-04-29 22:59:34,High,2025-04-11 22:59:34,1,10,1,Spring,0,0,7
2025-04-01 00:52:44,Clothing,Dress,Room-10,Row-F,9,8587354b,Cold Storage,Small,1.08,16,2025-04-11 15:55:31,13,None,Gutierrez-Stewart,,Medium,2025-04-01 00:52:44,14,0,6,Spring,0,2,14
2025-04-09 15:41:22,Toys,Blocks,Room-8,Row-H,9,5dcf3db6,Bin,Large,47.57,85,2025-04-12 01:28:48,14,None,Turner-Ortiz,,Medium,2025-04-09 15:41:22,6,0,4,Spring,0,1,14
2025-03-30 04:42:21,Electronics,Speaker,Room-9,Row-B,10,d7595236,Bin,Medium,9.89,68,2025-04-11 18:50:09,8,None,Chase-Webb,,High,2025-03-30 04:42:21,18,0,10,Spring,1,0,30
2025-03-27 06:48:48,Electronics,Laptop,Room-4,Row-H,1,37192420,Pallet,Medium,6.0,77,2025-04-10 05:05:57,5,None,Barajas LLC,,High,2025-03-27 06:48:48,26,0,2,Spring,0,4,14
2025-03-27 16:33:37,Furniture,Table,Room-6,Row-J,2,23e07bcc,Cold Storage,Small,0.49,56,2025-04-09 09:10:30,6,None,Caldwell Ltd,,Medium,2025-03-27 16:33:37,13,0,6,Spring,1,3,30
2025-04-01 17:49:54,Food,Milk,Room-10,Row-D,10,e8dba03e,Bin,Large,16.6,99,2025-04-07 20:11:07,7,Refrigerated,Marquez Ltd,2025-04-12 17:49:54,Low,2025-04-01 17:49:54,16,4,2,Spring,1,1,14
2025-04-11 10:24:02,Food,Apple,Room-4,Row-E,7,9f8dbb31,Cold Storage,Medium,2.95,57,2025-04-08 08:14:35,14,Refrigerated,Stone PLC,2025-04-20 10:24:02,Low,2025-04-11 10:24:02,48,0,2,Spring,0,4,30
2025-04-12 11:27:01,Clothing,Jacket,Room-8,Row-G,20,d6c29de1,Pallet,Medium,2.92,48,2025-04-12 00:52:42,7,None,Smith-Sanchez,,Medium,2025-04-12 11:27:01,22,0,14,Spring,0,1,30
2025-03-24 16:00:49,Toys,Doll,Room-9,Row-H,17,a8bb53cf,Cold Storage,Small,0.91,20,2025-04-11 20:34:03,7,None,Bush LLC,,Medium,2025-03-24 16:00:49,3,12,12,Spring,0,1,14
2025-04-07 05:38:11,Toys,Doll,Room-2,Row-C,20,e9587071,Bin,Large,46.54,47,2025-04-12 12:48:53,6,None,Davis Group,,Medium,2025-04-07 05:38:11,43,0,8,Spring,0,0,14
2025-03-29 22:42:53,Toys,Car,Room-10,Row-B,13,06c065f5,Bin,Medium,7.95,25,2025-04-08 12:31:07,12,None,Schmitt-Oconnell,,Medium,2025-03-29 22:42:53,35,0,4,Spring,1,3,14
2025-03-28 19:12:25,Furniture,Cupboard,Room-8,Row-C,3,2f7ad5dc,Cold Storage,Large,40.13,12,2025-04-10 17:18:32,11,None,Newton and Sons,,Medium,2025-03-28 19:12:25,20,0,2,Spring,1,1,7
2025-03-24 07:40:45,Toys,Lego,Room-2,Row-A,9,c073b78c,Cold Storage,Small,1.38,34,2025-04-09 06:29:14,12,None,"Knox, Lopez and Terry",,Medium,2025-03-24 07:40:45,25,0,10,Spring,1,2,30
2025-03-14 13:53:29,Electronics,Tablet,Room-2,Row-G,14,2b60e3fc,Shelf,Small,0.64,92,2025-04-11 18:19:27,7,None,Wright-Davis,,High,2025-03-14 13:53:29,27,0,5,Spring,1,4,7
2025-03-20 19:15:56,Toys,Puzzle,Room-10,Row-B,17,ed8181cd,Bin,Large,43.74,86,2025-04-11 06:45:14,11,None,Schneider-Jones,,Medium,2025-03-20 19:15:56,29,0,4,Spring,1,3,14
2025-03-25 02:22:51,Food,Milk,Room-4,Row-I,6,7597438f,Bin,Small,1.29,39,2025-04-08 06:49:18,10,Refrigerated,"Crosby, Branch and Curry",2025-04-15 02:22:51,Low,2025-03-25 02:22:51,29,0,4,Spring,1,3,7
2025-03-21 07:28:36,Furniture,Cupboard,Room-6,Row-B,19,f9444939,Pallet,Small,0.38,35,2025-04-08 20:30:18,10,None,Turner PLC,,Medium,2025-03-21 07:28:36,9,10,11,Spring,0,3,30
2025-03-17 01:18:34,Furniture,Sofa,Room-3,Row-A,16,9fce7deb,Shelf,Small,0.18,5,2025-04-10 05:08:44,12,None,White Ltd,,Medium,2025-03-17 01:18:34,17,2,7,Spring,1,1,30
2025-03-28 14:14:59,Electronics,Smartphone,Room-2,Row-F,5,06404125,Bin,Small,1.77,38,2025-04-12 01:01:14,5,None,David LLC,,Medium,2025-03-28 14:14:59,49,0,1,Spring,1,0,7
2025-04-04 14:55:34,Food,Bread,Room-2,Row-J,13,cd625b56,Shelf,Medium,7.68,35,2025-04-08 10:00:25,10,Refrigerated,Roberts-Juarez,2025-04-28 14:55:34,Low,2025-04-04 14:55:34,18,0,13,Spring,1,3,7
2025-04-01 10:16:59,Electronics,Laptop,Room-5,Row-C,3,220c1248,Bin,Large,23.78,16,2025-04-09 09:00:09,9,None,"Young, Huang and Brown",,Medium,2025-04-01 10:16:59,14,0,5,Spring,0,3,14
2025-03-19 22:23:43,Clothing,Shirt,Room-6,Row-B,8,715db530,Cold Storage,Medium,4.54,21,2025-04-12 06:39:29,13,None,"Ramirez, Harris and Nelson",,Medium,2025-03-19 22:23:43,1,7,13,Spring,1,2,7
2025-04-01 21:04:50,Electronics,TV,Room-4,Row-E,19,859b41e0,Cold Storage,Large,45.81,91,2025-04-07 21:28:08,6,None,Wright-Roth,,Low,2025-04-01 21:04:50,39,0,6,Spring,1,1,30
2025-04-08 15:38:52,Clothing,Shirt,Room-10,Row-H,5,c31a5cbd,Pallet,Large,35.6,94,2025-04-09 02:18:27,9,None,Perkins-Preston,,Medium,2025-04-08 15:38:52,39,0,11,Spring,1,3,30
2025-04-07 04:17:15,Electronics,Speaker,Room-10,Row-H,6,40ac69c3,Pallet,Large,16.33,13,2025-04-11 07:00:48,13,None,Powell PLC,,High,2025-04-07 04:17:15,22,0,9,Spring,0,3,7
